:START_ID,:END_ID,:TYPE
Q315072,Q44107,INFLUENCED
Q544646,Q1364258,INFLUENCED
Q8097,Q66311273,INFLUENCED
Q2346981,Q4216485,INFLUENCED
Q186485,Q123004415,INFLUENCED
Q50713,Q50764,INFLUENCED
Q7027450,Q3347089,INFLUENCED
Q221723,Q4310310,INFLUENCED
Q842156,Q68829640,INFLUENCED
Q392,Q45404,INFLUENCED
Q7351,Q61754794,INFLUENCED
Q7881113,Q28115235,INFLUENCED
Q484427,Q277551,INFLUENCED
Q460876,Q362332,INFLUENCED
Q39427,Q16680386,INFLUENCED
Q11649,Q120719784,INFLUENCED
Q299881,Q282110,INFLUENCED
Q9215,Q335466,INFLUENCED
Q41576,Q106049472,INFLUENCED
Q3328694,Q136564056,INFLUENCED
Q439913,Q5600327,INFLUENCED
Q132984,Q16377524,INFLUENCED
Q127171,Q19629062,INFLUENCED
Q868682,Q1035142,INFLUENCED
Q1394,Q189732,INFLUENCED
Q6086987,Q133888277,INFLUENCED
Q217771,Q25147,INFLUENCED
Q153890,Q321842,INFLUENCED
Q3750374,Q3897842,INFLUENCED
Q46373,Q82445,INFLUENCED
Q1500702,Q5274795,INFLUENCED
Q137042,Q125121,INFLUENCED
Q295406,Q314553,INFLUENCED
Q623353,Q116685865,INFLUENCED
Q310913,Q259507,INFLUENCED
Q4931869,Q1363922,INFLUENCED
Q301,Q8066717,INFLUENCED
Q15862,Q1374009,INFLUENCED
Q172763,Q396,INFLUENCED
Q184735,Q57497,INFLUENCED
Q729038,Q3081489,INFLUENCED
Q5105,Q132849702,INFLUENCED
Q8019143,Q64745696,INFLUENCED
Q927450,Q19810390,INFLUENCED
Q5603,Q112194678,INFLUENCED
Q106881,Q4636,INFLUENCED
Q314771,Q16732245,INFLUENCED
Q75814,Q1439143,INFLUENCED
Q294181,Q159876,INFLUENCED
Q294912,Q5576465,INFLUENCED
Q192506,Q65697955,INFLUENCED
Q161053,Q25462748,INFLUENCED
Q334147,Q72836,INFLUENCED
Q41576,Q115769655,INFLUENCED
Q657488,Q6132093,INFLUENCED
Q6533435,Q134403731,INFLUENCED
Q739475,Q1703286,INFLUENCED
Q4349507,Q26737,INFLUENCED
Q5480918,Q10266462,INFLUENCED
Q4232992,Q16702828,INFLUENCED
Q9312,Q76688,INFLUENCED
Q16402,Q185724,INFLUENCED
Q450236,Q16856329,INFLUENCED
Q47670,Q236103,INFLUENCED
Q151820,Q76409,INFLUENCED
Q9235,Q10392247,INFLUENCED
Q3291849,Q446875,INFLUENCED
Q125603,Q11647,INFLUENCED
Q157041,Q214237,INFLUENCED
Q2686748,Q12130407,INFLUENCED
Q50685643,Q6786680,INFLUENCED
Q41576,Q121836515,INFLUENCED
Q392,Q277551,INFLUENCED
Q80113,Q28058330,INFLUENCED
Q2042262,Q111116659,INFLUENCED
Q209615,Q192062,INFLUENCED
Q43216,Q868,INFLUENCED
Q911894,Q117315771,INFLUENCED
Q20465832,Q118135965,INFLUENCED
Q559281,Q551282,INFLUENCED
Q1276,Q3266712,INFLUENCED
Q1135620,Q217025,INFLUENCED
Q184735,Q58586,INFLUENCED
Q1282198,Q7747,INFLUENCED
Q11248401,Q20979308,INFLUENCED
Q3242577,Q19810390,INFLUENCED
Q2864612,Q910199,INFLUENCED
Q311607,Q2570004,INFLUENCED
Q315647,Q3082492,INFLUENCED
Q311594,Q517981,INFLUENCED
Q42934,Q207103,INFLUENCED
Q461271,Q368968,INFLUENCED
Q303,Q10306713,INFLUENCED
Q16749732,Q21081371,INFLUENCED
Q191020,Q1700860,INFLUENCED
Q734955,Q8008716,INFLUENCED
Q102158243,Q94265769,INFLUENCED
Q507864,Q3161463,INFLUENCED
Q2864672,Q2878328,INFLUENCED
Q233736,Q122822789,INFLUENCED
Q6763321,Q38709011,INFLUENCED
Q296804,Q56885751,INFLUENCED
Q231942,Q5105,INFLUENCED
Q156049,Q89063842,INFLUENCED
Q8201051,Q28970717,INFLUENCED
Q702525,Q132598096,INFLUENCED
Q41576,Q106049441,INFLUENCED
Q45723,Q45970,INFLUENCED
Q61586861,Q107212684,INFLUENCED
Q2911728,Q1043065,INFLUENCED
Q157183,Q2676807,INFLUENCED
Q12614595,Q6497135,INFLUENCED
Q1676665,Q7615293,INFLUENCED
Q485039,Q16666230,INFLUENCED
Q16625659,Q121494463,INFLUENCED
Q43718,Q7243,INFLUENCED
Q76499,Q155547,INFLUENCED
Q41694838,Q122170174,INFLUENCED
Q44233,Q859,INFLUENCED
Q104326,Q55185422,INFLUENCED
Q516298,Q6764714,INFLUENCED
Q5679,Q131426928,INFLUENCED
Q9312,Q9358,INFLUENCED
Q1637108,Q35494772,INFLUENCED
Q16402,Q16473,INFLUENCED
Q967627,Q66940,INFLUENCED
Q93346,Q142701,INFLUENCED
Q21089255,Q104899640,INFLUENCED
Q1299,Q3626966,INFLUENCED
Q6802368,Q49490466,INFLUENCED
Q2784660,Q45108299,INFLUENCED
Q632691,Q2339286,INFLUENCED
Q37388,Q2634723,INFLUENCED
Q241215,Q7488835,INFLUENCED
Q11542,Q29475187,INFLUENCED
Q130742,Q50329054,INFLUENCED
Q187760,Q6868046,INFLUENCED
Q3367716,Q2893203,INFLUENCED
Q2366977,Q105221,INFLUENCED
Q4041759,Q3787579,INFLUENCED
Q235086,Q154755,INFLUENCED
Q44892,Q1154584,INFLUENCED
Q83906,Q16729844,INFLUENCED
Q2861048,Q939451,INFLUENCED
Q16867,Q991,INFLUENCED
Q41576,Q122236234,INFLUENCED
Q207534,Q1717391,INFLUENCED
Q467091,Q5829654,INFLUENCED
Q310590,Q51844160,INFLUENCED
Q182890,Q421794,INFLUENCED
Q890613,Q2671678,INFLUENCED
Q550806,Q63788217,INFLUENCED
Q41513,Q982251,INFLUENCED
Q309854,Q314963,INFLUENCED
Q577646,Q61000766,INFLUENCED
Q142636,Q2465263,INFLUENCED
Q650150,Q47506506,INFLUENCED
Q1253998,Q43769,INFLUENCED
Q11649,Q22151,INFLUENCED
Q435034,Q16729844,INFLUENCED
Q22005867,Q125216072,INFLUENCED
Q495754,Q2055564,INFLUENCED
Q3930677,Q89406785,INFLUENCED
Q106221,Q363241,INFLUENCED
Q937096,Q6237940,INFLUENCED
Q123075,Q123499,INFLUENCED
Q3442834,Q1059316,INFLUENCED
Q5749,Q347118,INFLUENCED
Q36844,Q110461761,INFLUENCED
Q160534,Q7150613,INFLUENCED
Q2306,Q1242174,INFLUENCED
Q9200,Q60025,INFLUENCED
Q311005,Q644620,INFLUENCED
Q225422,Q41544316,INFLUENCED
Q8011,Q127398,INFLUENCED
Q482477,Q134233,INFLUENCED
Q335086,Q313906,INFLUENCED
Q48301,Q5935914,INFLUENCED
Q309240,Q115787261,INFLUENCED
Q313537,Q127726335,INFLUENCED
Q23303129,Q83598,INFLUENCED
Q127398,Q6992366,INFLUENCED
Q160640,Q1348334,INFLUENCED
Q157623,Q172911,INFLUENCED
Q171235,Q88659973,INFLUENCED
Q944409,Q40640,INFLUENCED
Q6160514,Q19932748,INFLUENCED
Q1252327,Q134959102,INFLUENCED
Q130531,Q5516907,INFLUENCED
Q868,Q275500,INFLUENCED
Q2178108,Q21012756,INFLUENCED
Q9215,Q57085,INFLUENCED
Q61071,Q61064,INFLUENCED
Q6661,Q792312,INFLUENCED
Q35548,Q8002379,INFLUENCED
Q279856,Q847345,INFLUENCED
Q307365,Q741545,INFLUENCED
Q4837075,Q7156073,INFLUENCED
Q6527,Q294344,INFLUENCED
Q185828,Q9032251,INFLUENCED
Q658773,Q101210028,INFLUENCED
Q1462602,Q483558,INFLUENCED
Q837605,Q7917219,INFLUENCED
Q868,Q467525,INFLUENCED
Q3430709,Q122871968,INFLUENCED
Q1314117,Q29377880,INFLUENCED
Q49760,Q30051005,INFLUENCED
Q562952,Q20675762,INFLUENCED
Q7710407,Q122832489,INFLUENCED
Q319403,Q2876208,INFLUENCED
Q258761,Q130742,INFLUENCED
Q312554,Q5284058,INFLUENCED
Q339746,Q108353402,INFLUENCED
Q5598,Q16015153,INFLUENCED
Q482477,Q107486549,INFLUENCED
Q1019489,Q3319640,INFLUENCED
Q1473092,Q1381972,INFLUENCED
Q972417,Q2902629,INFLUENCED
Q15777,Q132262426,INFLUENCED
Q341395,Q341396,INFLUENCED
Q56435790,Q3724689,INFLUENCED
Q12898324,Q11740,INFLUENCED
Q188,Q66311273,INFLUENCED
Q16676595,Q99457450,INFLUENCED
Q182890,Q550602,INFLUENCED
Q4875710,Q55815169,INFLUENCED
Q430581,Q112662471,INFLUENCED
Q822524,Q333637,INFLUENCED
Q1126287,Q1068713,INFLUENCED
Q58635,Q118496856,INFLUENCED
Q41576,Q106412553,INFLUENCED
Q170599,Q15042553,INFLUENCED
Q16150166,Q134276407,INFLUENCED
Q18719011,Q135012592,INFLUENCED
Q9711,Q3304551,INFLUENCED
Q6512,Q184750,INFLUENCED
Q707328,Q5934222,INFLUENCED
Q156193,Q573429,INFLUENCED
Q130777,Q5677520,INFLUENCED
Q466595,Q62791087,INFLUENCED
Q2209749,Q54602937,INFLUENCED
Q7346,Q19810390,INFLUENCED
Q206939,Q213736,INFLUENCED
Q41576,Q107291741,INFLUENCED
Q184226,Q6535374,INFLUENCED
Q36661,Q49484,INFLUENCED
Q158099,Q16297945,INFLUENCED
Q6294583,Q2658244,INFLUENCED
Q15777,Q959513,INFLUENCED
Q41532,Q18411,INFLUENCED
Q57187,Q98013,INFLUENCED
Q844421,Q29583800,INFLUENCED
Q184992,Q721643,INFLUENCED
Q3288776,Q3479318,INFLUENCED
Q9061,Q983648,INFLUENCED
Q982251,Q581763,INFLUENCED
Q36268,Q2874899,INFLUENCED
Q254,Q314771,INFLUENCED
Q72334,Q109398272,INFLUENCED
Q93341,Q528663,INFLUENCED
Q41576,Q123173369,INFLUENCED
Q271119,Q41360496,INFLUENCED
Q310184,Q5113485,INFLUENCED
Q312392,Q47491446,INFLUENCED
Q1339894,Q6130327,INFLUENCED
Q7385394,Q4759714,INFLUENCED
Q378710,Q774162,INFLUENCED
Q164389,Q984566,INFLUENCED
Q313666,Q334147,INFLUENCED
Q193338,Q117458965,INFLUENCED
Q38848,Q1361805,INFLUENCED
Q1345289,Q3893791,INFLUENCED
Q2872609,Q1609529,INFLUENCED
Q378876,Q261566,INFLUENCED
Q748,Q812767,INFLUENCED
Q1345191,Q125689270,INFLUENCED
Q81960,Q93343,INFLUENCED
Q6527,Q130631,INFLUENCED
Q2306388,Q673364,INFLUENCED
Q8008217,Q28086132,INFLUENCED
Q28732670,Q16146870,INFLUENCED
Q8071005,Q15994586,INFLUENCED
Q332032,Q484255,INFLUENCED
Q108570463,Q135012592,INFLUENCED
Q2479433,Q79388,INFLUENCED
Q35548,Q112915214,INFLUENCED
Q364808,Q368977,INFLUENCED
Q1325,Q191020,INFLUENCED
Q494547,Q29056844,INFLUENCED
Q3439242,Q135011339,INFLUENCED
Q5366250,Q66370905,INFLUENCED
Q484427,Q485039,INFLUENCED
Q43689,Q8018,INFLUENCED
Q41513,Q190220,INFLUENCED
Q10352055,Q10287150,INFLUENCED
Q577050,Q88193070,INFLUENCED
Q11411096,Q38394658,INFLUENCED
Q30333843,Q45192617,INFLUENCED
Q188464,Q483718,INFLUENCED
Q234174,Q213736,INFLUENCED
Q748,Q185802,INFLUENCED
Q170161,Q1159675,INFLUENCED
Q2268627,Q2738124,INFLUENCED
Q1274252,Q621791,INFLUENCED
Q1299,Q1256943,INFLUENCED
Q731030,Q132599584,INFLUENCED
Q1395626,Q26505420,INFLUENCED
Q188176,Q1062799,INFLUENCED
Q84573394,Q11730589,INFLUENCED
Q75309138,Q111750810,INFLUENCED
Q1064586,Q962702,INFLUENCED
Q60025,Q340234,INFLUENCED
Q1043437,Q19888467,INFLUENCED
Q452627,Q3261731,INFLUENCED
Q636,Q547810,INFLUENCED
Q1323362,Q37227,INFLUENCED
Q135013227,Q136464169,INFLUENCED
Q91313507,Q124608071,INFLUENCED
Q3013759,Q115934226,INFLUENCED
Q887347,Q116812214,INFLUENCED
Q211776,Q102454,INFLUENCED
Q453980,Q117854244,INFLUENCED
Q685820,Q6998311,INFLUENCED
Q345,Q975707,INFLUENCED
Q21062238,Q3347089,INFLUENCED
Q1391397,Q4679711,INFLUENCED
Q4172949,Q20561203,INFLUENCED
Q5827,Q5591,INFLUENCED
Q542847,Q9069445,INFLUENCED
Q203209,Q104814722,INFLUENCED
Q5397099,Q30674084,INFLUENCED
Q4245051,Q4199711,INFLUENCED
Q178549,Q277551,INFLUENCED
Q5608,Q113172807,INFLUENCED
Q148475,Q4723449,INFLUENCED
Q184862,Q131112,INFLUENCED
Q332535,Q184656,INFLUENCED
Q529886,Q92760,INFLUENCED
Q109797038,Q106114625,INFLUENCED
Q202218,Q118127222,INFLUENCED
Q969215,Q798766,INFLUENCED
Q544611,Q313466,INFLUENCED
Q103394128,Q55455374,INFLUENCED
Q7660398,Q7461358,INFLUENCED
Q979873,Q133287908,INFLUENCED
Q180819,Q3265723,INFLUENCED
Q136464169,Q136514496,INFLUENCED
Q460643,Q111476661,INFLUENCED
Q58339,Q6749708,INFLUENCED
Q36330,Q553128,INFLUENCED
Q2827559,Q133726775,INFLUENCED
Q401491,Q64681495,INFLUENCED
Q991,Q8773991,INFLUENCED
Q79447739,Q133803224,INFLUENCED
Q991,Q91137,INFLUENCED
Q454802,Q184750,INFLUENCED
Q105962295,Q106182588,INFLUENCED
Q234695,Q234771,INFLUENCED
Q9353,Q313073,INFLUENCED
Q2898818,Q116914079,INFLUENCED
Q2045578,Q64861278,INFLUENCED
Q873,Q44063,INFLUENCED
Q1196122,Q11604296,INFLUENCED
Q106221,Q97999824,INFLUENCED
Q47670,Q483718,INFLUENCED
Q392,Q125603,INFLUENCED
Q1683061,Q107750677,INFLUENCED
Q5585476,Q3519553,INFLUENCED
Q4950282,Q23882698,INFLUENCED
Q983507,Q16377524,INFLUENCED
Q35802,Q42156,INFLUENCED
Q211390,Q9232,INFLUENCED
Q76357,Q309829,INFLUENCED
Q8023,Q561596,INFLUENCED
Q4768,Q207758,INFLUENCED
Q7243,Q1001,INFLUENCED
Q76586,Q5715809,INFLUENCED
Q192260,Q17686604,INFLUENCED
Q3080169,Q45596638,INFLUENCED
Q2405233,Q8069107,INFLUENCED
Q209921,Q1463696,INFLUENCED
Q15920,Q725469,INFLUENCED
Q9061,Q450741,INFLUENCED
Q8018,Q9438,INFLUENCED
Q12864325,Q12864809,INFLUENCED
Q16834355,Q60551191,INFLUENCED
Q317040,Q12864812,INFLUENCED
Q212886,Q116812214,INFLUENCED
Q505850,Q709449,INFLUENCED
Q57660233,Q309240,INFLUENCED
Q316045,Q7724,INFLUENCED
Q30875,Q7264935,INFLUENCED
Q41576,Q115274134,INFLUENCED
Q623904,Q3011965,INFLUENCED
Q125462,Q76688,INFLUENCED
Q203209,Q64745696,INFLUENCED
Q2847199,Q52220546,INFLUENCED
Q737889,Q214622,INFLUENCED
Q9235,Q130631,INFLUENCED
Q211539,Q13489381,INFLUENCED
Q78711,Q871911,INFLUENCED
Q7812878,Q84081193,INFLUENCED
Q273080,Q180453,INFLUENCED
Q162586,Q29788531,INFLUENCED
Q215506,Q732915,INFLUENCED
Q180004,Q115162024,INFLUENCED
Q16173867,Q616998,INFLUENCED
Q9067954,Q12261434,INFLUENCED
Q80304,Q89063842,INFLUENCED
Q19697,Q59773470,INFLUENCED
Q692,Q311145,INFLUENCED
Q386302,Q6034,INFLUENCED
Q66135,Q455850,INFLUENCED
Q213220,Q3616075,INFLUENCED
Q82925,Q242095,INFLUENCED
Q188713,Q93346,INFLUENCED
Q252801,Q2407355,INFLUENCED
Q328212,Q52676723,INFLUENCED
Q689182,Q118902256,INFLUENCED
Q3764275,Q3769461,INFLUENCED
Q37731760,Q123514,INFLUENCED
Q44007,Q2827531,INFLUENCED
Q3534236,Q2479183,INFLUENCED
Q1385023,Q950911,INFLUENCED
Q64465803,Q64464414,INFLUENCED
Q229379,Q5270726,INFLUENCED
Q3297171,Q41799432,INFLUENCED
Q57255,Q60025,INFLUENCED
Q5460673,Q2026435,INFLUENCED
Q178709,Q3547989,INFLUENCED
Q2010955,Q471041,INFLUENCED
Q2578675,Q115611880,INFLUENCED
Q4037222,Q621618,INFLUENCED
Q271937,Q106872494,INFLUENCED
Q160918,Q125916831,INFLUENCED
Q4877283,Q116115723,INFLUENCED
Q42207,Q11815548,INFLUENCED
Q217128,Q610532,INFLUENCED
Q6236894,Q48979,INFLUENCED
Q16972633,Q28942599,INFLUENCED
Q134798,Q136406258,INFLUENCED
Q1671569,Q48325246,INFLUENCED
Q976991,Q2845440,INFLUENCED
Q5110817,Q12881,INFLUENCED
Q6165599,Q957748,INFLUENCED
Q27430415,Q3166479,INFLUENCED
Q11662,Q77178,INFLUENCED
Q8605,Q1248015,INFLUENCED
Q454321,Q397123,INFLUENCED
Q37767,Q2004931,INFLUENCED
Q3424917,Q104978342,INFLUENCED
Q242095,Q1060636,INFLUENCED
Q483024,Q13489381,INFLUENCED
Q41576,Q107311618,INFLUENCED
Q199418,Q669033,INFLUENCED
Q519258,Q1285011,INFLUENCED
Q4257700,Q4216485,INFLUENCED
Q409,Q935241,INFLUENCED
Q93354,Q630446,INFLUENCED
Q7245,Q187019,INFLUENCED
Q311378,Q255,INFLUENCED
Q10708,Q34424,INFLUENCED
Q314623,Q938849,INFLUENCED
Q455229,Q6094562,INFLUENCED
Q485825,Q100900626,INFLUENCED
Q2585032,Q2907253,INFLUENCED
Q76576,Q76356,INFLUENCED
Q7604,Q44481,INFLUENCED
Q12239536,Q123965108,INFLUENCED
Q3768220,Q16558965,INFLUENCED
Q22277563,Q15847987,INFLUENCED
Q189597,Q134189,INFLUENCED
Q126074865,Q4045457,INFLUENCED
Q170509,Q128560,INFLUENCED
Q151403,Q305962,INFLUENCED
Q126826,Q2412660,INFLUENCED
Q9061,Q947456,INFLUENCED
Q2831,Q7244161,INFLUENCED
Q310819,Q1041825,INFLUENCED
Q3444016,Q107861671,INFLUENCED
Q5950,Q1478077,INFLUENCED
Q844595,Q189248,INFLUENCED
Q41508,Q33204766,INFLUENCED
Q193754,Q3629239,INFLUENCED
Q541859,Q1342683,INFLUENCED
Q105487,Q2938940,INFLUENCED
Q5950,Q93346,INFLUENCED
Q7838,Q66311273,INFLUENCED
Q3144587,Q128904556,INFLUENCED
Q2349474,Q136464169,INFLUENCED
Q471103,Q10330206,INFLUENCED
Q35548,Q6696710,INFLUENCED
Q125249,Q5239665,INFLUENCED
Q313537,Q16729844,INFLUENCED
Q189382,Q203871,INFLUENCED
Q868,Q229646,INFLUENCED
Q281894,Q4916080,INFLUENCED
Q156300,Q117466719,INFLUENCED
Q47852422,Q447847,INFLUENCED
Q15948,Q18390661,INFLUENCED
Q1299,Q218091,INFLUENCED
Q9364,Q1100280,INFLUENCED
Q167635,Q125436157,INFLUENCED
Q28632,Q101210028,INFLUENCED
Q7264,Q15045243,INFLUENCED
Q378858,Q41816524,INFLUENCED
Q6056440,Q133974987,INFLUENCED
Q808936,Q122657855,INFLUENCED
Q180453,Q231259,INFLUENCED
Q809510,Q47492731,INFLUENCED
Q890613,Q3110482,INFLUENCED
Q1035,Q59532287,INFLUENCED
Q5577,Q125417010,INFLUENCED
Q79025,Q80137,INFLUENCED
Q15442208,Q3577786,INFLUENCED
Q19185,Q40640,INFLUENCED
Q37767,Q132701,INFLUENCED
Q11031,Q1083378,INFLUENCED
Q47607,Q107477574,INFLUENCED
Q82122,Q503315,INFLUENCED
Q73437,Q135011339,INFLUENCED
Q378564,Q7489,INFLUENCED
Q148475,Q454321,INFLUENCED
Q20973361,Q45192617,INFLUENCED
Q114690061,Q135356813,INFLUENCED
Q23434,Q187019,INFLUENCED
Q109053,Q707599,INFLUENCED
Q311005,Q2318969,INFLUENCED
Q95746475,Q3433234,INFLUENCED
Q93996,Q981768,INFLUENCED
Q179109,Q3438616,INFLUENCED
Q859,Q28152056,INFLUENCED
Q358538,Q690766,INFLUENCED
Q81571,Q7475431,INFLUENCED
Q535748,Q4511507,INFLUENCED
Q41576,Q120769215,INFLUENCED
Q12228807,Q61449825,INFLUENCED
Q486688,Q117288004,INFLUENCED
Q192592,Q4516788,INFLUENCED
Q193871,Q354867,INFLUENCED
Q5589,Q568284,INFLUENCED
Q315439,Q7966040,INFLUENCED
Q390590,Q482477,INFLUENCED
Q43444,Q39803,INFLUENCED
Q1939951,Q2125638,INFLUENCED
Q13230,Q16136913,INFLUENCED
Q780803,Q34010,INFLUENCED
Q5668859,Q16121375,INFLUENCED
Q82222,Q5383,INFLUENCED
Q355245,Q2634091,INFLUENCED
Q11927225,Q118176928,INFLUENCED
Q23261,Q957850,INFLUENCED
Q47087,Q607588,INFLUENCED
Q3074223,Q16185722,INFLUENCED
Q704868,Q2833132,INFLUENCED
Q9312,Q71029,INFLUENCED
Q84233,Q76688,INFLUENCED
Q957024,Q119585056,INFLUENCED
Q43347,Q484141,INFLUENCED
Q13406210,Q2023661,INFLUENCED
Q24577360,Q665935,INFLUENCED
Q197461,Q132603950,INFLUENCED
Q35064,Q3725866,INFLUENCED
Q313281,Q717239,INFLUENCED
Q277551,Q298209,INFLUENCED
Q44645,Q131761,INFLUENCED
Q40909,Q1153825,INFLUENCED
Q5847624,Q5848349,INFLUENCED
Q207034,Q1729370,INFLUENCED
Q1483469,Q119700024,INFLUENCED
Q5439234,Q103006210,INFLUENCED
Q45970,Q1598388,INFLUENCED
Q868,Q433741,INFLUENCED
Q1354364,Q107550397,INFLUENCED
Q1380594,Q41590,INFLUENCED
Q76432,Q3295346,INFLUENCED
Q235086,Q251,INFLUENCED
Q1942017,Q7490014,INFLUENCED
Q103550,Q38988187,INFLUENCED
Q5685,Q272855,INFLUENCED
Q4226284,Q4491900,INFLUENCED
Q5879,Q59772088,INFLUENCED
Q320588,Q17025594,INFLUENCED
Q310926,Q185724,INFLUENCED
Q83326,Q12084260,INFLUENCED
Q11910988,Q5848349,INFLUENCED
Q123829,Q318475,INFLUENCED
Q65116501,Q58756867,INFLUENCED
Q2725433,Q1534285,INFLUENCED
Q4170233,Q317787,INFLUENCED
Q24829,Q223233,INFLUENCED
Q297562,Q9035707,INFLUENCED
Q2005,Q961543,INFLUENCED
Q381247,Q195929,INFLUENCED
Q1563783,Q133573233,INFLUENCED
Q4700,Q318829,INFLUENCED
Q1860,Q12346097,INFLUENCED
Q201669,Q482477,INFLUENCED
Q1818079,Q2938940,INFLUENCED
Q1189,Q126811437,INFLUENCED
Q868,Q619,INFLUENCED
Q878697,Q186055,INFLUENCED
Q1223228,Q124151133,INFLUENCED
Q3197014,Q559438,INFLUENCED
Q207640,Q3489894,INFLUENCED
Q207773,Q75461896,INFLUENCED
Q4096785,Q4428364,INFLUENCED
Q2180601,Q1241195,INFLUENCED
Q15994648,Q7344486,INFLUENCED
Q662323,Q17612701,INFLUENCED
Q5598,Q2790645,INFLUENCED
Q9358,Q326909,INFLUENCED
Q273156,Q111516396,INFLUENCED
Q804389,Q126003800,INFLUENCED
Q3142413,Q106435617,INFLUENCED
Q188,Q12346417,INFLUENCED
Q8341,Q6258596,INFLUENCED
Q23380,Q37032097,INFLUENCED
Q215251,Q26036602,INFLUENCED
Q859,Q282280,INFLUENCED
Q156300,Q119585056,INFLUENCED
Q161339,Q313249,INFLUENCED
Q242625,Q65967202,INFLUENCED
Q482964,Q41544316,INFLUENCED
Q8704,Q717378,INFLUENCED
Q868,Q313929,INFLUENCED
Q154655,Q3168446,INFLUENCED
Q267536,Q60735,INFLUENCED
Q86374,Q93996,INFLUENCED
Q36380,Q206391,INFLUENCED
Q1594109,Q24934340,INFLUENCED
Q6287481,Q124637792,INFLUENCED
Q268181,Q26210861,INFLUENCED
Q160476,Q16751074,INFLUENCED
Q4700,Q271916,INFLUENCED
Q478750,Q221494,INFLUENCED
Q132984,Q20562316,INFLUENCED
Q134798,Q6773717,INFLUENCED
Q76509,Q354504,INFLUENCED
Q591691,Q2845440,INFLUENCED
Q33977,Q41239,INFLUENCED
Q15777,Q1572341,INFLUENCED
Q209641,Q106465,INFLUENCED
Q478019,Q5333025,INFLUENCED
Q709067,Q8048427,INFLUENCED
Q5749,Q12390662,INFLUENCED
Q31976,Q18921871,INFLUENCED
Q342730,Q4007748,INFLUENCED
Q232193,Q6808002,INFLUENCED
Q821157,Q122791012,INFLUENCED
Q57112,Q132142935,INFLUENCED
Q183048,Q1302516,INFLUENCED
Q49898,Q315102,INFLUENCED
Q20739078,Q426657,INFLUENCED
Q2625574,Q1254858,INFLUENCED
Q361149,Q319196,INFLUENCED
Q4273363,Q40678143,INFLUENCED
Q25089,Q483325,INFLUENCED
Q392,Q64759499,INFLUENCED
Q43267,Q154454,INFLUENCED
Q9061,Q4059000,INFLUENCED
Q3169632,Q116914079,INFLUENCED
Q169472,Q136521690,INFLUENCED
Q8027,Q3806509,INFLUENCED
Q230499,Q3290634,INFLUENCED
Q234693,Q86475154,INFLUENCED
Q723141,Q887903,INFLUENCED
Q234138,Q7648934,INFLUENCED
Q892,Q181677,INFLUENCED
Q905,Q2036141,INFLUENCED
Q124837840,Q15672436,INFLUENCED
Q3587963,Q1153825,INFLUENCED
Q1576676,Q7387573,INFLUENCED
Q41576,Q114241560,INFLUENCED
Q41980,Q9358,INFLUENCED
Q9089,Q106654819,INFLUENCED
Q185832,Q274681,INFLUENCED
Q5734411,Q4794388,INFLUENCED
Q6034,Q7670517,INFLUENCED
Q119546,Q28911712,INFLUENCED
Q251,Q234657,INFLUENCED
Q309854,Q501,INFLUENCED
Q1107,Q5301814,INFLUENCED
Q1398150,Q12228063,INFLUENCED
Q113659,Q76526,INFLUENCED
Q266205,Q270648,INFLUENCED
Q38066,Q2318969,INFLUENCED
Q1549224,Q3753043,INFLUENCED
Q1187114,Q7938702,INFLUENCED
Q25161,Q25491989,INFLUENCED
Q43939,Q43936,INFLUENCED
Q193064,Q353628,INFLUENCED
Q315132,Q46706,INFLUENCED
Q40787,Q97315518,INFLUENCED
Q3089747,Q108679356,INFLUENCED
Q11649,Q157041,INFLUENCED
Q4015187,Q379300,INFLUENCED
Q118152874,Q118152857,INFLUENCED
Q3816639,Q51160183,INFLUENCED
Q482477,Q1045827,INFLUENCED
Q3020636,Q382108,INFLUENCED
Q1368307,Q7150861,INFLUENCED
Q55721025,Q28853693,INFLUENCED
Q409,Q52205869,INFLUENCED
Q230164,Q15847987,INFLUENCED
Q76478,Q118152857,INFLUENCED
Q45287,Q2476895,INFLUENCED
Q105487,Q261314,INFLUENCED
Q455773,Q180453,INFLUENCED
Q172544,Q3091395,INFLUENCED
Q2808,Q218091,INFLUENCED
Q48319,Q214564,INFLUENCED
Q452627,Q2110643,INFLUENCED
Q59661,Q65952010,INFLUENCED
Q600,Q117842642,INFLUENCED
Q2909779,Q735141,INFLUENCED
Q5582,Q7261674,INFLUENCED
Q1299,Q3338929,INFLUENCED
Q186807,Q3609963,INFLUENCED
Q38193,Q937,INFLUENCED
Q169566,Q64137490,INFLUENCED
Q33989,Q2472328,INFLUENCED
Q44272,Q27999365,INFLUENCED
Q81244,Q13561980,INFLUENCED
Q3085318,Q47829229,INFLUENCED
Q60025,Q3312923,INFLUENCED
Q636,Q1557757,INFLUENCED
Q93996,Q314172,INFLUENCED
Q6789959,Q30593001,INFLUENCED
Q724860,Q114405,INFLUENCED
Q519282,Q2178108,INFLUENCED
Q351527,Q1083378,INFLUENCED
Q667389,Q130742,INFLUENCED
Q113153,Q78484,INFLUENCED
Q183542,Q2657882,INFLUENCED
Q310067,Q7052710,INFLUENCED
Q256,Q13468745,INFLUENCED
Q49081,Q19358932,INFLUENCED
Q369907,Q484141,INFLUENCED
Q519282,Q15104233,INFLUENCED
Q1649624,Q214237,INFLUENCED
